,svspp,cruise6,station,pdsex,pdid,pdlen,pdwgt,sizecat,pdgutw,pdgutv,fhdat,stratum,beglat,beglon,declat,declon,month,day,year,purcode,season,geoarea,pynam,gencat,gensci,analcat,analsci,collcat,collsci,pynum,pyamtw,pyamtv,pdscinam,pdcomnam,location
442469,141,199908,88,1,1,20,127,S,0.55,0.5,E,3230,3906.33,7425.05,39.1055,74.4175,9,29,1999,10,FALL,MAB,FISH,FISH,FISH,OTHFIS,OTHER FISH,OTHFIS,OTHER FISH,NA,0.55,0.5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
442470,141,199908,88,1,3,21,137,S,0,0,E,3230,3906.33,7425.05,39.1055,74.4175,9,29,1999,10,FALL,MAB,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
442988,141,199908,119,1,3,30,420,M,4.4,4,E,3070,4041.63,7255.64,40.6938,72.9273,10,6,1999,10,FALL,SNE,GAMMARIDEA,ARTHRO,ARTHROPODA,AMPHIP,AMPHIPODA,GAMMAR,GAMMARIDEA,142,4.4,4,CENTROPRISTIS STRIATA,BLACK SEA BASS,
442989,141,199908,119,1,10,43,1207,M,3.3,3,E,3070,4041.63,7255.64,40.6938,72.9273,10,6,1999,10,FALL,SNE,CANCER SP,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CANFAM,CANCRIDAE,1,1.15,1.05,CENTROPRISTIS STRIATA,BLACK SEA BASS,
442990,141,199908,119,1,10,43,1207,M,3.3,3,E,3070,4041.63,7255.64,40.6938,72.9273,10,6,1999,10,FALL,SNE,GAMMARIDEA,ARTHRO,ARTHROPODA,AMPHIP,AMPHIPODA,GAMMAR,GAMMARIDEA,128,2.15,1.95,CENTROPRISTIS STRIATA,BLACK SEA BASS,
442991,141,199908,119,2,1,40,964,M,16.5,15,E,3070,4041.63,7255.64,40.6938,72.9273,10,6,1999,10,FALL,SNE,GAMMARIDEA,ARTHRO,ARTHROPODA,AMPHIP,AMPHIPODA,GAMMAR,GAMMARIDEA,576,16.5,15,CENTROPRISTIS STRIATA,BLACK SEA BASS,
442992,141,199908,119,2,5,21,154,S,3.3,3,E,3070,4041.63,7255.64,40.6938,72.9273,10,6,1999,10,FALL,SNE,GAMMARIDEA,ARTHRO,ARTHROPODA,AMPHIP,AMPHIPODA,GAMMAR,GAMMARIDEA,100,3.3,3,CENTROPRISTIS STRIATA,BLACK SEA BASS,
442993,141,199908,119,2,7,31,454,M,6.6,6,E,3070,4041.63,7255.64,40.6938,72.9273,10,6,1999,10,FALL,SNE,GAMMARIDEA,ARTHRO,ARTHROPODA,AMPHIP,AMPHIPODA,GAMMAR,GAMMARIDEA,364,6.6,6,CENTROPRISTIS STRIATA,BLACK SEA BASS,
443009,141,199908,120,2,1,45,995,M,2.75,2.5,E,3070,4036.19,7311.06,40.6032,73.1843,10,6,1999,10,FALL,SNE,GAMMARIDEA,ARTHRO,ARTHROPODA,AMPHIP,AMPHIPODA,GAMMAR,GAMMARIDEA,50,2.75,2.5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
443010,141,199908,120,2,2,22,173,S,1.65,1.5,E,3070,4036.19,7311.06,40.6032,73.1843,10,6,1999,10,FALL,SNE,GAMMARIDEA,ARTHRO,ARTHROPODA,AMPHIP,AMPHIPODA,GAMMAR,GAMMARIDEA,NA,1.65,1.5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
443038,141,199908,121,0,2,21,147,S,0.44,0.4,E,3080,4033.44,7303.82,40.5573,73.0637,10,6,1999,10,FALL,SNE,CANCER IRRORATUS,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CANFAM,CANCRIDAE,1,0.44,0.4,CENTROPRISTIS STRIATA,BLACK SEA BASS,
443039,141,199908,121,2,1,42,972,M,2.75,2.5,E,3080,4033.44,7303.82,40.5573,73.0637,10,6,1999,10,FALL,SNE,GAMMARIDEA,ARTHRO,ARTHROPODA,AMPHIP,AMPHIPODA,GAMMAR,GAMMARIDEA,NA,2.75,2.5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
443274,141,199908,129,2,1,22,156,S,0,0,E,1010,4000.79,7331.28,40.0132,73.5213,10,7,1999,10,FALL,SNE,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
443275,141,199908,129,2,3,20,106,S,0.66,0.6,E,1010,4000.79,7331.28,40.0132,73.5213,10,7,1999,10,FALL,SNE,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,4,0.66,0.6,CENTROPRISTIS STRIATA,BLACK SEA BASS,
443315,141,199908,130,1,1,39,935,M,3.3,3,E,3170,3946.79,7349.99,39.7798,73.8332,10,8,1999,10,FALL,MAB,PAGUROIDEA,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,NA,3.3,3,CENTROPRISTIS STRIATA,BLACK SEA BASS,
443316,141,199908,130,2,2,34,595,M,3.85,3.5,E,3170,3946.79,7349.99,39.7798,73.8332,10,8,1999,10,FALL,MAB,CANCER IRRORATUS,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CANFAM,CANCRIDAE,8,3.85,3.5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
443317,141,199908,130,2,3,23,189,S,1.1,1,E,3170,3946.79,7349.99,39.7798,73.8332,10,8,1999,10,FALL,MAB,CANCER IRRORATUS,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CANFAM,CANCRIDAE,2,0.55,0.5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
443318,141,199908,130,2,3,23,189,S,1.1,1,E,3170,3946.79,7349.99,39.7798,73.8332,10,8,1999,10,FALL,MAB,NUDIBRANCHIA,MOLLUS,MOLLUSCA,GASTRO,GASTROPODA,GASTRO,GASTROPODA,4,0.55,0.5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
443345,141,199908,131,2,1,18,98,S,0,0,E,1730,3938.67,7340.28,39.6445,73.6713,10,8,1999,10,FALL,MAB,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
443346,141,199908,131,2,2,22,155,S,0.55,0.5,E,1730,3938.67,7340.28,39.6445,73.6713,10,8,1999,10,FALL,MAB,CANCER IRRORATUS,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CANFAM,CANCRIDAE,2,0.55,0.5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
443347,141,199908,131,2,4,15,47,S,0,0,E,1730,3938.67,7340.28,39.6445,73.6713,10,8,1999,10,FALL,MAB,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
443376,141,199908,132,2,1,20,132,S,0.77,0.7,E,3200,3933.74,7358.58,39.5623,73.9763,10,8,1999,10,FALL,MAB,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,NA,0.77,0.7,CENTROPRISTIS STRIATA,BLACK SEA BASS,
443540,141,199908,139,2,1,20,138,S,0,0,E,3120,4032.9,7342.83,40.5483,73.7138,10,8,1999,10,FALL,SNE,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
443557,141,199908,140,2,1,20,127,S,2.2,2,E,3140,4029.73,7346.58,40.4955,73.7763,10,8,1999,10,FALL,SNE,POLYCHAETA,ANNELI,ANNELIDA,ANNELI,ANNELIDA,POLYCH,POLYCHAETA,NA,2.2,2,CENTROPRISTIS STRIATA,BLACK SEA BASS,
443588,141,199908,142,2,1,20,112,S,1.65,1.5,E,3110,4019.32,7339.16,40.322,73.6527,10,8,1999,10,FALL,SNE,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,NA,0.66,0.6,CENTROPRISTIS STRIATA,BLACK SEA BASS,
443589,141,199908,142,2,1,20,112,S,1.65,1.5,E,3110,4019.32,7339.16,40.322,73.6527,10,8,1999,10,FALL,SNE,CANCER SP,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CANFAM,CANCRIDAE,3,0.99,0.9,CENTROPRISTIS STRIATA,BLACK SEA BASS,
443604,141,199908,143,2,1,24,219,S,1.65,1.5,E,3110,4023.73,7331.49,40.3955,73.5248,10,8,1999,10,FALL,SNE,CANCER IRRORATUS,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CANFAM,CANCRIDAE,1,1.65,1.5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
443620,141,199908,144,2,1,21,135,S,0.55,0.5,E,1010,4026.22,7321.82,40.437,73.3637,10,9,1999,10,FALL,SNE,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,NA,0.55,0.5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
443999,141,199908,162,1,1,33,553,M,5.5,5,E,3460,4113.54,7037.12,41.2257,70.6187,10,10,1999,10,FALL,GB,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,NA,5.5,5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
444000,141,199908,162,1,2,40,873,M,16.5,15,E,3460,4113.54,7037.12,41.2257,70.6187,10,10,1999,10,FALL,GB,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,4,14.03,12.75,CENTROPRISTIS STRIATA,BLACK SEA BASS,
444001,141,199908,162,1,2,40,873,M,16.5,15,E,3460,4113.54,7037.12,41.2257,70.6187,10,10,1999,10,FALL,GB,POLYCHAETA,ANNELI,ANNELIDA,ANNELI,ANNELIDA,POLYCH,POLYCHAETA,NA,1.65,1.5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
444002,141,199908,162,1,2,40,873,M,16.5,15,E,3460,4113.54,7037.12,41.2257,70.6187,10,10,1999,10,FALL,GB,SYNGNATHIDAE,FISH,FISH,SYNFA1,SYNGNATHIDAE,SYNFA1,SYNGNATHIDAE,2,0.83,0.75,CENTROPRISTIS STRIATA,BLACK SEA BASS,
449928,141,200001,2,2,1,25,239,S,1.65,1.5,E,1020,3929.02,7232.87,39.4837,72.5478,2,10,2000,10,WINTER,SNE,CANCER SP,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CANFAM,CANCRIDAE,2,1.65,1.5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
449929,141,200001,2,2,2,27,306,M,0,0,E,1020,3929.02,7232.87,39.4837,72.5478,2,10,2000,10,WINTER,SNE,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450027,141,200001,5,1,3,27,291,M,0,0,E,1020,3926.18,7254.42,39.4363,72.907,2,10,2000,10,WINTER,SNE,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450028,141,200001,5,1,4,20,127,S,0,0,E,1020,3926.18,7254.42,39.4363,72.907,2,10,2000,10,WINTER,SNE,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450029,141,200001,5,1,8,21,151,S,0,0,E,1020,3926.18,7254.42,39.4363,72.907,2,10,2000,10,WINTER,SNE,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450030,141,200001,5,1,9,33,452,M,0,0,E,1020,3926.18,7254.42,39.4363,72.907,2,10,2000,10,WINTER,SNE,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450031,141,200001,5,2,1,24,193,S,0,0,E,1020,3926.18,7254.42,39.4363,72.907,2,10,2000,10,WINTER,SNE,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450032,141,200001,5,2,2,23,188,S,0,0,E,1020,3926.18,7254.42,39.4363,72.907,2,10,2000,10,WINTER,SNE,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450144,141,200001,8,1,5,18,79,S,1.76,1.6,E,1750,3903.97,7248.93,39.0662,72.8155,2,11,2000,10,WINTER,MAB,ASTEROIDEA,ECHINO,ECHINODERMATA,ASTERO,ASTEROIDEA,ASTERO,ASTEROIDEA,NA,0.53,0.48,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450145,141,200001,8,1,5,18,79,S,1.76,1.6,E,1750,3903.97,7248.93,39.0662,72.8155,2,11,2000,10,WINTER,MAB,CANCER BOREALIS,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CANFAM,CANCRIDAE,2,1.23,1.12,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450146,141,200001,8,2,1,24,209,S,3.3,3,E,1750,3903.97,7248.93,39.0662,72.8155,2,11,2000,10,WINTER,MAB,GALATHEIDAE,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,9,3.3,3,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450192,141,200001,9,1,2,25,239,S,3.85,3.5,E,1740,3856.53,7313.14,38.9422,73.219,2,11,2000,10,WINTER,MAB,PAGUROIDEA,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,2,3.85,3.5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450193,141,200001,9,2,1,34,577,M,1.65,1.5,E,1740,3856.53,7313.14,38.9422,73.219,2,11,2000,10,WINTER,MAB,PAGUROIDEA,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,2,1.65,1.5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450276,141,200001,11,1,1,37,692,M,1.1,1,E,1740,3853.88,7321.71,38.898,73.3618,2,11,2000,10,WINTER,MAB,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,NA,1.1,1,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450315,141,200001,12,1,1,29,357,M,3.3,3,E,1740,3851.18,7306.94,38.853,73.1157,2,11,2000,10,WINTER,MAB,MAJIDAE,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,1,3.3,3,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450316,141,200001,12,2,2,25,240,S,0,0,E,1740,3851.18,7306.94,38.853,73.1157,2,11,2000,10,WINTER,MAB,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450317,141,200001,12,2,5,20,131,S,0,0,E,1740,3851.18,7306.94,38.853,73.1157,2,11,2000,10,WINTER,MAB,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450318,141,200001,12,2,6,33,508,M,0,0,E,1740,3851.18,7306.94,38.853,73.1157,2,11,2000,10,WINTER,MAB,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450465,141,200001,16,2,1,25,228,S,3.3,3,E,1750,3832,7318.05,38.5333,73.3008,2,11,2000,10,WINTER,MAB,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,NA,0.33,0.3,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450466,141,200001,16,2,1,25,228,S,3.3,3,E,1750,3832,7318.05,38.5333,73.3008,2,11,2000,10,WINTER,MAB,CEPHALOPODA,MOLLUS,MOLLUSCA,CEPHAL,CEPHALOPODA,CEPHAL,CEPHALOPODA,NA,0.33,0.3,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450467,141,200001,16,2,1,25,228,S,3.3,3,E,1750,3832,7318.05,38.5333,73.3008,2,11,2000,10,WINTER,MAB,CRUSTACEA SHRIMP,ARTHRO,ARTHROPODA,CRUSTA,CRUSTACEA,CRUSHR,CRUSTACEAN SHRIMP,NA,2.64,2.4,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450495,141,200001,18,1,5,22,146,S,0,0,E,1710,3828.89,7331.59,38.4815,73.5265,2,12,2000,10,WINTER,MAB,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450497,141,200001,18,2,1,31,423,M,0.11,0.1,E,1710,3828.89,7331.59,38.4815,73.5265,2,12,2000,10,WINTER,MAB,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,NA,0.11,0.1,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450498,141,200001,18,2,2,26,265,M,4.4,4,E,1710,3828.89,7331.59,38.4815,73.5265,2,12,2000,10,WINTER,MAB,GALATHEIDAE,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,6,4.4,4,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450499,141,200001,18,2,4,38,739,M,13.2,12,E,1710,3828.89,7331.59,38.4815,73.5265,2,12,2000,10,WINTER,MAB,GALATHEIDAE,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,20,13.2,12,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450501,141,200001,18,2,18,16,63,S,0.22,0.2,E,1710,3828.89,7331.59,38.4815,73.5265,2,12,2000,10,WINTER,MAB,GALATHEIDAE,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,NA,0.22,0.2,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450536,141,200001,19,2,1,25,212,S,0,0,E,1700,3828.62,7338.27,38.477,73.6378,2,12,2000,10,WINTER,MAB,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450537,141,200001,19,2,2,26,289,M,2.2,2,E,1700,3828.62,7338.27,38.477,73.6378,2,12,2000,10,WINTER,MAB,CANCER SP,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CANFAM,CANCRIDAE,1,2.2,2,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450611,141,200001,21,2,3,20,133,S,0.11,0.1,E,1700,3826.06,7352.79,38.4343,73.8798,2,12,2000,10,WINTER,MAB,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,NA,0.11,0.1,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450613,141,200001,21,2,9,32,562,M,16.5,15,E,1700,3826.06,7352.79,38.4343,73.8798,2,12,2000,10,WINTER,MAB,APHRODITA HASTATA,ANNELI,ANNELIDA,ANNELI,ANNELIDA,APHFAM,APHRODITIDAE,NA,3.3,3,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450614,141,200001,21,2,9,32,562,M,16.5,15,E,1700,3826.06,7352.79,38.4343,73.8798,2,12,2000,10,WINTER,MAB,CANCER SP,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CANFAM,CANCRIDAE,2,3.3,3,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450615,141,200001,21,2,9,32,562,M,16.5,15,E,1700,3826.06,7352.79,38.4343,73.8798,2,12,2000,10,WINTER,MAB,POLYCHAETA,ANNELI,ANNELIDA,ANNELI,ANNELIDA,POLYCH,POLYCHAETA,NA,9.9,9,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450616,141,200001,21,2,11,18,91,S,0,0,E,1700,3826.06,7352.79,38.4343,73.8798,2,12,2000,10,WINTER,MAB,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450654,141,200001,22,2,1,19,101,S,0,0,E,1710,3819.98,7337.93,38.333,73.6322,2,12,2000,10,WINTER,MAB,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450698,141,200001,23,2,1,38,838,M,5.5,5,E,1710,3806.31,7354.6,38.1052,73.91,2,12,2000,10,WINTER,MAB,MAJIDAE,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,NA,5.5,5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450699,141,200001,23,2,2,30,414,M,0.55,0.5,E,1710,3806.31,7354.6,38.1052,73.91,2,12,2000,10,WINTER,MAB,CRUSTACEA SHRIMP,ARTHRO,ARTHROPODA,CRUSTA,CRUSTACEA,CRUSHR,CRUSTACEAN SHRIMP,NA,0.55,0.5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450700,141,200001,23,2,3,24,208,S,1.1,1,E,1710,3806.31,7354.6,38.1052,73.91,2,12,2000,10,WINTER,MAB,PANDALIDAE,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,PANFAM,PANDALIDAE,1,1.1,1,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450734,141,200001,24,2,1,31,379,M,0.11,0.1,E,1700,3808.53,7404.89,38.1422,74.0815,2,12,2000,10,WINTER,MAB,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,NA,0.11,0.1,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450735,141,200001,24,2,2,27,285,M,6.6,6,E,1700,3808.53,7404.89,38.1422,74.0815,2,12,2000,10,WINTER,MAB,APHRODITA HASTATA,ANNELI,ANNELIDA,ANNELI,ANNELIDA,APHFAM,APHRODITIDAE,NA,2.64,2.4,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450736,141,200001,24,2,2,27,285,M,6.6,6,E,1700,3808.53,7404.89,38.1422,74.0815,2,12,2000,10,WINTER,MAB,PAGUROIDEA,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,NA,2.64,2.4,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450737,141,200001,24,2,2,27,285,M,6.6,6,E,1700,3808.53,7404.89,38.1422,74.0815,2,12,2000,10,WINTER,MAB,POLYCHAETA,ANNELI,ANNELIDA,ANNELI,ANNELIDA,POLYCH,POLYCHAETA,NA,1.32,1.2,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450738,141,200001,24,2,5,25,250,S,2.2,2,E,1700,3808.53,7404.89,38.1422,74.0815,2,12,2000,10,WINTER,MAB,ASCIDIACEA,UROCHO,UROCHORDATA,ASCIDI,ASCIDIACEA,ASCIDI,ASCIDIACEA,2,2.2,2,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450739,141,200001,24,2,10,20,110,S,0.22,0.2,E,1700,3808.53,7404.89,38.1422,74.0815,2,12,2000,10,WINTER,MAB,POLYCHAETA,ANNELI,ANNELIDA,ANNELI,ANNELIDA,POLYCH,POLYCHAETA,NA,0.22,0.2,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450772,141,200001,25,2,9,26,246,M,0,0,E,1690,3811.07,7418.02,38.1845,74.3003,2,12,2000,10,WINTER,MAB,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450773,141,200001,25,2,10,29,414,M,4.4,4,E,1690,3811.07,7418.02,38.1845,74.3003,2,12,2000,10,WINTER,MAB,CTENOPHORA,CTENOP,CTENOPHORA,CTENOP,CTENOPHORA,CTENOP,CTENOPHORA,1,0.22,0.2,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450774,141,200001,25,2,10,29,414,M,4.4,4,E,1690,3811.07,7418.02,38.1845,74.3003,2,12,2000,10,WINTER,MAB,NUDIBRANCHIA,MOLLUS,MOLLUSCA,GASTRO,GASTROPODA,GASTRO,GASTROPODA,8,4.18,3.8,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450831,141,200001,27,2,6,18,75,S,0,0,E,1710,3755.39,7406.43,37.9232,74.1072,2,12,2000,10,WINTER,MAB,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450906,141,200001,29,2,2,27,289,M,1.1,1,E,1700,3738.99,7425.72,37.6498,74.4287,2,13,2000,10,WINTER,MAB,SOLENIDAE,MOLLUS,MOLLUSCA,BIVALV,BIVALVIA,BIVALV,BIVALVIA,1,1.1,1,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450907,141,200001,29,2,3,24,223,S,3.3,3,E,1700,3738.99,7425.72,37.6498,74.4287,2,13,2000,10,WINTER,MAB,PECTINIDAE,MOLLUS,MOLLUSCA,BIVALV,BIVALVIA,PECFA1,PECTINIDAE,NA,3.3,3,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450931,141,200001,30,2,1,22,163,S,0,0,E,1660,3731.24,7430.75,37.5207,74.5125,2,13,2000,10,WINTER,MAB,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450932,141,200001,30,2,3,19,99,S,0,0,E,1660,3731.24,7430.75,37.5207,74.5125,2,13,2000,10,WINTER,MAB,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450943,141,200001,31,1,2,20,121,S,0,0,E,1670,3729.41,7430.44,37.4902,74.5073,2,13,2000,10,WINTER,MAB,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450945,141,200001,31,2,1,23,137,S,0,0,E,1670,3729.41,7430.44,37.4902,74.5073,2,13,2000,10,WINTER,MAB,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450976,141,200001,32,1,2,32,569,M,8.8,8,E,1660,3726.44,7436.46,37.4407,74.6077,2,13,2000,10,WINTER,MAB,CEPHALOPODA,MOLLUS,MOLLUSCA,CEPHAL,CEPHALOPODA,CEPHAL,CEPHALOPODA,NA,8.8,8,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450977,141,200001,32,1,3,20,136,S,2.75,2.5,E,1660,3726.44,7436.46,37.4407,74.6077,2,13,2000,10,WINTER,MAB,PAGUROIDEA,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,4,2.2,2,CENTROPRISTIS STRIATA,BLACK SEA BASS,
450978,141,200001,32,1,3,20,136,S,2.75,2.5,E,1660,3726.44,7436.46,37.4407,74.6077,2,13,2000,10,WINTER,MAB,POLYCHAETA,ANNELI,ANNELIDA,ANNELI,ANNELIDA,POLYCH,POLYCHAETA,NA,0.55,0.5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
